Date,Weather_ID,Location_ID,Rainfall_Index,Temperature
2022-10-21,W11583,L8,12.8,27.6
2022-09-24,W11584,L8,12.8,27.6
2022-09-04,W11585,L8,12.8,27.6
2022-10-07,W11586,L8,12.8,27.6
2022-10-10,W11587,L8,12.8,27.6
2022-10-25,W11588,L8,12.8,27.6
2022-09-11,W11589,L8,12.8,27.6
2022-10-01,W11590,L8,12.8,27.6
2022-10-18,W11591,L8,12.8,27.6
2022-09-22,W11592,L8,12.8,27.6
2022-10-27,W11593,L7,12.8,27.6
2022-09-29,W11594,L7,12.8,27.6
2022-10-22,W11595,L7,12.8,27.6
2022-09-27,W11596,L7,12.8,27.6
2022-09-11,W11597,L7,12.8,27.6
2022-10-01,W11598,L7,12.8,27.6
2022-09-16,W11599,L7,12.8,27.6
2022-09-09,W11600,L7,12.8,27.6
2022-09-16,W11601,L7,12.8,27.6
2022-10-13,W11602,L7,12.8,27.6
2022-10-05,W11603,L7,12.8,27.6
2022-10-12,W11604,L7,12.8,27.6
2022-09-27,W11605,L7,12.8,27.6
2022-10-16,W11606,L7,12.8,27.6
2022-09-29,W11607,L7,12.8,27.6
2022-09-28,W11608,L7,12.8,27.6
2022-09-08,W11609,L7,12.8,27.6
2022-10-05,W11610,L7,12.8,27.6
2022-10-13,W11611,L7,12.8,27.6
2022-09-15,W11612,L7,12.8,27.6
2022-10-13,W11613,L7,12.8,27.6
2022-09-10,W11614,L7,12.8,27.6
2022-10-24,W11615,L7,12.8,27.6
2022-10-21,W11616,L7,12.8,27.6
2022-09-30,W11617,L7,12.8,27.6
2022-10-28,W11618,L7,12.8,27.6
2022-09-24,W11619,L7,12.8,27.6
2022-10-04,W11620,L7,12.8,27.6
2022-10-23,W11621,L7,12.8,27.6
2022-09-14,W11622,L7,12.8,27.6
2022-09-18,W11623,L7,12.8,27.6
2022-09-16,W11624,L7,12.8,27.6
2022-09-13,W11625,L7,12.8,27.6
2022-10-10,W11626,L7,12.8,27.6
2022-09-23,W11627,L7,12.8,27.6
2022-10-01,W11628,L7,12.8,27.6
2022-10-07,W11629,L7,12.8,27.6
2022-10-10,W11630,L7,12.8,27.6
2022-09-04,W11631,L7,12.8,27.6
2022-09-16,W11632,L7,12.8,27.6
2022-10-03,W11633,L7,12.8,27.6
2022-09-08,W11634,L7,12.8,27.6
2022-10-23,W11635,L7,12.8,27.6
2022-09-19,W11636,L7,12.8,27.6
2022-10-16,W11637,L7,12.8,27.6
2022-09-13,W11638,L7,12.8,27.6
2022-09-10,W11639,L7,12.8,27.6
2022-09-22,W11640,L7,12.8,27.6
2022-10-21,W11641,L7,12.8,27.6
2022-09-08,W11642,L7,12.8,27.6
2022-10-24,W11643,L7,12.8,27.6
2022-10-13,W11644,L7,12.8,27.6
2022-09-09,W11645,L7,12.8,27.6
2022-09-13,W11646,L7,12.8,27.6
2022-10-04,W11647,L7,12.8,27.6
2022-10-27,W11648,L7,12.8,27.6
2022-10-14,W11649,L7,12.8,27.6
2022-09-07,W11650,L7,12.8,27.6
2022-09-09,W11651,L7,12.8,27.6
2022-09-04,W11652,L7,12.8,27.6
2022-09-14,W11653,L7,12.8,27.6
2022-10-17,W11654,L7,12.8,27.6
2022-09-30,W11655,L7,12.8,27.6
2022-10-20,W11656,L7,12.8,27.6
2022-10-17,W11657,L7,12.8,27.6
2022-09-14,W11658,L7,12.8,27.6
2022-10-16,W11659,L7,12.8,27.6
2022-09-16,W11660,L7,12.8,27.6
2022-09-13,W11661,L7,12.8,27.6
2022-10-20,W11662,L7,12.8,27.6
2022-09-10,W11663,L7,12.8,27.6
2022-09-04,W11664,L7,12.8,27.6
2022-09-29,W11665,L7,12.8,27.6
2022-09-13,W11666,L7,12.8,27.6
2022-09-26,W11667,L7,12.8,27.6
2022-09-09,W11668,L7,12.8,27.6
2022-09-19,W11669,L7,12.8,27.6
2022-10-13,W11670,L7,12.8,27.6
2022-10-06,W11671,L7,12.8,27.6
2022-09-11,W11672,L7,12.8,27.6
2022-10-19,W11673,L7,12.8,27.6
2022-09-06,W11674,L7,12.8,27.6
2022-10-19,W11675,L7,12.8,27.6
2022-10-04,W11676,L7,12.8,27.6
2022-09-23,W11677,L7,12.8,27.6
2022-10-22,W11678,L7,12.8,27.6
2022-09-10,W11679,L8,12.8,27.6
2022-10-22,W11680,L8,12.8,27.6
2022-10-18,W11681,L8,12.8,27.6
2022-09-22,W11682,L8,12.8,27.6
2022-10-11,W11683,L8,12.8,27.6
2022-09-15,W11684,L8,12.8,27.6
2022-10-12,W11685,L8,12.8,27.6
2022-09-15,W11686,L8,12.8,27.6
2022-10-27,W11687,L8,12.8,27.6
2022-10-21,W11688,L8,12.8,27.6
2022-09-17,W11689,L8,12.8,27.6
2022-09-21,W11690,L8,12.8,27.6
2022-09-30,W11691,L8,12.8,27.6
2022-09-29,W11692,L8,12.8,27.6
2022-10-13,W11693,L8,12.8,27.6
2022-10-23,W11694,L8,12.8,27.6
2022-09-28,W11695,L8,12.8,27.6
2022-09-04,W11696,L8,12.8,27.6
2022-10-14,W11697,L8,12.8,27.6
2022-09-10,W11698,L8,12.8,27.6
2022-09-29,W11699,L8,12.8,27.6
2022-10-23,W11700,L8,12.8,27.6
2022-09-08,W11701,L8,12.8,27.6
2022-09-22,W11702,L8,12.8,27.6
2022-09-25,W11703,L8,12.8,27.6
2022-10-14,W11704,L8,12.8,27.6
2022-10-17,W11705,L8,12.8,27.6
2022-10-03,W11706,L8,12.8,27.6
2022-10-23,W11707,L8,12.8,27.6
2022-10-12,W11708,L8,12.8,27.6
2022-10-08,W11709,L8,12.8,27.6
2022-09-22,W11710,L8,12.8,27.6
2022-10-20,W11711,L8,12.8,27.6
2022-10-22,W11712,L8,12.8,27.6
2022-09-28,W11713,L8,12.8,27.6
2022-10-15,W11714,L8,12.8,27.6
2022-09-29,W11715,L8,12.8,27.6
2022-10-22,W11716,L8,12.8,27.6
2022-10-22,W11717,L8,12.8,27.6
2022-10-08,W11718,L8,12.8,27.6
2022-09-23,W11719,L8,12.8,27.6
2022-10-05,W11720,L8,12.8,27.6
2022-10-10,W11721,L8,12.8,27.6
2022-10-27,W11722,L8,12.8,27.6
2022-09-10,W11723,L8,12.8,27.6
2022-09-14,W11724,L8,12.8,27.6
2022-10-09,W11725,L8,12.8,27.6
2022-10-01,W11726,L8,12.8,27.6
2022-10-02,W11727,L8,12.8,27.6
2022-10-26,W11728,L8,12.8,27.6
2022-10-09,W11729,L8,12.8,27.6
2022-10-09,W11730,L8,12.8,27.6
2022-09-17,W11731,L8,12.8,27.6
2022-09-21,W11732,L8,12.8,27.6
2022-10-16,W11733,L8,12.8,27.6
2022-10-26,W11734,L8,12.8,27.6
2022-10-28,W11735,L8,12.8,27.6
2022-09-26,W11736,L8,12.8,27.6
2022-09-08,W11737,L8,12.8,27.6
2022-09-04,W11738,L8,12.8,27.6
2022-10-06,W11739,L8,12.8,27.6
2022-10-07,W11740,L8,12.8,27.6
2022-10-26,W11741,L8,12.8,27.6
2022-09-18,W11742,L8,12.8,27.6
2022-09-20,W11743,L8,12.8,27.6
2022-09-19,W11744,L8,12.8,27.6
2022-09-11,W11745,L8,12.8,27.6
2022-10-26,W11746,L8,12.8,27.6
2022-09-21,W11747,L8,12.8,27.6
2022-09-30,W11748,L8,12.8,27.6
2022-09-18,W11749,L8,12.8,27.6
2022-10-02,W11750,L8,12.8,27.6
2022-10-14,W11751,L8,12.8,27.6
2022-09-08,W11752,L8,12.8,27.6
2022-09-05,W11753,L8,12.8,27.6
2022-10-17,W11754,L8,12.8,27.6
2022-10-04,W11755,L8,12.8,27.6
2022-09-28,W11756,L7,12.8,27.6
2022-09-28,W11757,L7,12.8,27.6
2022-10-14,W11758,L7,12.8,27.6
2022-09-17,W11759,L7,12.8,27.6
2022-09-09,W11760,L7,12.8,27.6
2022-10-06,W11761,L7,12.8,27.6
2022-10-06,W11762,L7,12.8,27.6
2022-09-09,W11763,L7,12.8,27.6
2022-10-05,W11764,L7,12.8,27.6
2022-10-03,W11765,L7,12.8,27.6
2022-10-03,W11766,L7,12.8,27.6
2022-09-04,W11767,L7,12.8,27.6
2022-10-25,W11768,L7,12.8,27.6
2022-09-22,W11769,L7,12.8,27.6
2022-09-21,W11770,L7,12.8,27.6
2022-09-06,W11771,L7,12.8,27.6
2022-10-12,W11772,L7,12.8,27.6
2022-09-21,W11773,L7,12.8,27.6
2022-10-16,W11774,L7,12.8,27.6
2022-10-01,W11775,L7,12.8,27.6
2022-10-01,W11776,L7,12.8,27.6
2022-09-30,W11777,L7,12.8,27.6
2022-10-03,W11778,L7,12.8,27.6
2022-10-17,W11779,L7,12.8,27.6
2022-09-27,W11780,L7,12.8,27.6
2022-09-20,W11781,L7,12.8,27.6
2022-10-21,W11782,L7,12.8,27.6
2022-09-13,W11783,L7,12.8,27.6
2022-09-22,W11784,L7,12.8,27.6
2022-10-13,W11785,L7,12.8,27.6
2022-10-17,W11786,L7,12.8,27.6
2022-09-17,W11787,L7,12.8,27.6
2022-09-08,W11788,L8,12.8,27.6
2022-10-20,W11789,L8,12.8,27.6
2022-09-16,W11790,L8,12.8,27.6
2022-09-12,W11791,L8,12.8,27.6
2022-10-27,W11792,L8,12.8,27.6
2022-10-07,W11793,L8,12.8,27.6
2022-09-14,W11794,L8,12.8,27.6
2022-10-06,W11795,L8,12.8,27.6
2022-09-06,W11796,L8,12.8,27.6
2022-10-27,W11797,L8,12.8,27.6
2022-09-06,W11798,L8,12.8,27.6
2022-10-04,W11799,L8,12.8,27.6
2022-09-06,W11800,L8,12.8,27.6
2022-10-18,W11801,L8,12.8,27.6
2022-09-12,W11802,L8,12.8,27.6
2022-10-02,W11803,L8,12.8,27.6
2022-10-27,W11804,L8,12.8,27.6
2022-10-08,W11805,L8,12.8,27.6
2022-10-22,W11806,L8,12.8,27.6
2022-10-16,W11807,L8,12.8,27.6
2022-10-22,W11808,L8,12.8,27.6
2022-10-16,W11809,L8,12.8,27.6
2022-10-03,W11810,L8,12.8,27.6
2022-10-24,W11811,L8,12.8,27.6
2022-09-06,W11812,L8,12.8,27.6
2022-10-05,W11813,L8,12.8,27.6
2022-09-05,W11814,L8,12.8,27.6
2022-09-30,W11815,L8,12.8,27.6
2022-09-11,W11816,L8,12.8,27.6
2022-10-10,W11817,L8,12.8,27.6
2022-10-13,W11818,L8,12.8,27.6
2022-09-13,W11819,L8,12.8,27.6
2022-09-21,W11820,L8,12.8,27.6
2022-10-07,W11821,L8,12.8,27.6
2022-09-27,W11822,L8,12.8,27.6
2022-10-08,W11823,L8,12.8,27.6
2022-09-20,W11824,L8,12.8,27.6
2022-10-07,W11825,L8,12.8,27.6
2022-09-06,W11826,L7,12.8,27.6
2022-10-09,W11827,L7,12.8,27.6
2022-09-13,W11828,L7,12.8,27.6
2022-09-21,W11829,L7,12.8,27.6
2022-10-27,W11830,L7,12.8,27.6
2022-10-14,W11831,L7,12.8,27.6
2022-10-21,W11832,L7,12.8,27.6
2022-09-25,W11833,L7,12.8,27.6
2022-10-25,W11834,L7,12.8,27.6
2022-10-05,W11835,L7,12.8,27.6
2022-10-01,W11836,L7,12.8,27.6
2022-10-25,W11837,L7,12.8,27.6
2022-09-06,W11838,L7,12.8,27.6
2022-10-04,W11839,L7,12.8,27.6
2022-10-06,W11840,L7,12.8,27.6
2022-09-29,W11841,L7,12.8,27.6
2022-10-21,W11842,L7,12.8,27.6
2022-09-16,W11843,L7,12.8,27.6
2022-10-28,W11844,L7,12.8,27.6
2022-09-14,W11845,L7,12.8,27.6
2022-10-14,W11846,L7,12.8,27.6
2022-09-17,W11847,L7,12.8,27.6
2022-10-10,W11848,L7,12.8,27.6
2022-10-06,W11849,L7,12.8,27.6
2022-09-22,W11850,L7,12.8,27.6
2022-09-12,W11851,L7,12.8,27.6
2022-09-19,W11852,L7,12.8,27.6
2022-09-08,W11853,L7,12.8,27.6
2022-10-03,W11854,L7,12.8,27.6
2022-09-18,W11855,L7,12.8,27.6
2022-10-13,W11856,L7,12.8,27.6
2022-09-24,W11857,L7,12.8,27.6
2022-10-28,W11858,L7,12.8,27.6
2022-10-08,W11859,L7,12.8,27.6
2022-10-14,W11860,L7,12.8,27.6
2022-10-26,W11861,L7,12.8,27.6
2022-10-22,W11862,L7,12.8,27.6
2022-10-09,W11863,L7,12.8,27.6
2022-09-22,W11864,L7,12.8,27.6
2022-10-01,W11865,L7,12.8,27.6
2022-09-29,W11866,L7,12.8,27.6
2022-10-16,W11867,L7,12.8,27.6
2022-10-10,W11868,L7,12.8,27.6
2022-09-18,W11869,L7,12.8,27.6
2022-09-26,W11870,L7,12.8,27.6
2022-10-08,W11871,L7,12.8,27.6
2022-09-28,W11872,L7,12.8,27.6
2022-10-18,W11873,L7,12.8,27.6
2022-10-03,W11874,L7,12.8,27.6
2022-09-29,W11875,L7,12.8,27.6
2022-09-18,W11876,L7,12.8,27.6
2022-10-11,W11877,L7,12.8,27.6
2022-10-24,W11878,L7,12.8,27.6
2022-09-05,W11879,L7,12.8,27.6
2022-09-04,W11880,L7,12.8,27.6
2022-10-02,W11881,L7,12.8,27.6
2022-09-19,W11882,L7,12.8,27.6
2022-10-24,W11883,L7,12.8,27.6
2022-10-18,W11884,L7,12.8,27.6
2022-10-20,W11885,L7,12.8,27.6
2022-10-24,W11886,L7,12.8,27.6
2022-09-15,W11887,L7,12.8,27.6
2022-10-05,W11888,L7,12.8,27.6
2022-10-21,W11889,L7,12.8,27.6
2022-10-27,W11890,L7,12.8,27.6
2022-09-18,W11891,L7,12.8,27.6
2022-09-13,W11892,L7,12.8,27.6
2022-09-19,W11893,L7,12.8,27.6
2022-10-23,W11894,L7,12.8,27.6
2022-10-10,W11895,L7,12.8,27.6
2022-09-21,W11896,L7,12.8,27.6
2022-10-23,W11897,L7,12.8,27.6
2022-10-28,W11898,L7,12.8,27.6
2022-10-24,W11899,L7,12.8,27.6
2022-10-12,W11900,L7,12.8,27.6
2022-09-20,W11901,L7,12.8,27.6
2022-09-29,W11902,L7,12.8,27.6
2022-09-11,W11903,L7,12.8,27.6
2022-09-10,W11904,L7,12.8,27.6
2022-09-08,W11905,L7,12.8,27.6
2022-09-07,W11906,L7,12.8,27.6
2022-09-24,W11907,L7,12.8,27.6
2022-10-27,W11908,L7,12.8,27.6
2022-10-12,W11909,L8,12.8,27.6
2022-10-12,W11910,L8,12.8,27.6
2022-10-26,W11911,L8,12.8,27.6
2022-09-28,W11912,L8,12.8,27.6
2022-10-25,W11913,L8,12.8,27.6
2022-09-06,W11914,L8,12.8,27.6
2022-10-03,W11915,L8,12.8,27.6
2022-10-17,W11916,L8,12.8,27.6
2022-10-25,W11917,L8,12.8,27.6
2022-09-10,W11918,L8,12.8,27.6
2022-09-29,W11919,L8,12.8,27.6
2022-10-01,W11920,L8,12.8,27.6
2022-10-03,W11921,L8,12.8,27.6
2022-10-26,W11922,L8,12.8,27.6
2022-09-05,W11923,L8,12.8,27.6
2022-09-14,W11924,L8,12.8,27.6
2022-10-09,W11925,L8,12.8,27.6
2022-10-13,W11926,L8,12.8,27.6
2022-10-28,W11927,L8,12.8,27.6
2022-09-30,W11928,L8,12.8,27.6
2022-09-07,W11929,L8,12.8,27.6
2022-10-06,W11930,L8,12.8,27.6
2022-10-24,W11931,L8,12.8,27.6
2022-09-11,W11932,L8,12.8,27.6
2022-10-10,W11933,L8,12.8,27.6
2022-10-07,W11934,L8,12.8,27.6
2022-09-28,W11935,L8,12.8,27.6
2022-09-14,W11936,L8,12.8,27.6
2022-10-25,W11937,L8,12.8,27.6
2022-09-07,W11938,L8,12.8,27.6
2022-09-16,W11939,L8,12.8,27.6
2022-09-21,W11940,L8,12.8,27.6
2022-10-21,W11941,L8,12.8,27.6
2022-10-15,W11942,L8,12.8,27.6
2022-10-18,W11943,L8,12.8,27.6
2022-09-30,W11944,L8,12.8,27.6
2022-09-10,W11945,L8,12.8,27.6
2022-10-25,W11946,L8,12.8,27.6
2022-10-22,W11947,L8,12.8,27.6
2022-10-13,W11948,L8,12.8,27.6
2022-09-16,W11949,L8,12.8,27.6
2022-10-25,W11950,L8,12.8,27.6
2022-10-21,W11951,L8,12.8,27.6
2022-09-28,W11952,L8,12.8,27.6
2022-10-14,W11953,L8,12.8,27.6
2022-10-03,W11954,L8,12.8,27.6
2022-10-26,W11955,L8,12.8,27.6
2022-10-17,W11956,L8,12.8,27.6
2022-09-16,W11957,L8,12.8,27.6
2022-10-01,W11958,L8,12.8,27.6
2022-10-13,W11959,L8,12.8,27.6
2022-09-08,W11960,L8,12.8,27.6
2022-10-15,W11961,L8,12.8,27.6
2022-10-16,W11962,L8,12.8,27.6
2022-10-12,W11963,L8,12.8,27.6
2022-09-06,W11964,L8,12.8,27.6
2022-09-07,W11965,L8,12.8,27.6
2022-10-02,W11966,L8,12.8,27.6
2022-09-12,W11967,L8,12.8,27.6
2022-09-15,W11968,L8,12.8,27.6
2022-09-24,W11969,L8,12.8,27.6
2022-10-10,W11970,L8,12.8,27.6
2022-10-25,W11971,L8,12.8,27.6
2022-10-23,W11972,L8,12.8,27.6
2022-09-10,W11973,L8,12.8,27.6
2022-10-23,W11974,L8,12.8,27.6
2022-10-16,W11975,L8,12.8,27.6
2022-09-30,W11976,L8,12.8,27.6
2022-09-23,W11977,L8,12.8,27.6
2022-09-17,W11978,L8,12.8,27.6
2022-10-08,W11979,L8,12.8,27.6
2022-10-08,W11980,L8,12.8,27.6
2022-09-09,W11981,L8,12.8,27.6
2022-10-23,W11982,L8,12.8,27.6
2022-09-14,W11983,L8,12.8,27.6
2022-09-14,W11984,L8,12.8,27.6
2022-09-23,W11985,L8,12.8,27.6
2022-10-04,W11986,L8,12.8,27.6
2022-09-09,W11987,L8,12.8,27.6
2022-10-03,W11988,L8,12.8,27.6
2022-10-23,W11989,L8,12.8,27.6
2022-10-20,W11990,L8,12.8,27.6
2022-09-23,W11991,L7,12.8,27.6
2022-09-18,W11992,L7,12.8,27.6
2022-10-14,W11993,L7,12.8,27.6
2022-09-19,W11994,L7,12.8,27.6
2022-09-20,W11995,L7,12.8,27.6
2022-09-24,W11996,L7,12.8,27.6
2022-09-13,W11997,L7,12.8,27.6
2022-10-06,W11998,L7,12.8,27.6
2022-10-27,W11999,L7,12.8,27.6
2022-09-11,W12000,L7,12.8,27.6
2022-09-27,W12001,L7,12.8,27.6
2022-09-20,W12002,L7,12.8,27.6
2022-09-07,W12003,L7,12.8,27.6
2022-09-07,W12004,L7,12.8,27.6
2022-09-12,W12005,L7,12.8,27.6
2022-10-09,W12006,L7,12.8,27.6
2022-09-18,W12007,L7,12.8,27.6
2022-10-06,W12008,L7,12.8,27.6
2022-10-25,W12009,L7,12.8,27.6
2022-09-16,W12010,L7,12.8,27.6
2022-10-20,W12011,L7,12.8,27.6
2022-09-21,W12012,L7,12.8,27.6
2022-09-29,W12013,L7,12.8,27.6
2022-09-07,W12014,L7,12.8,27.6
2022-10-11,W12015,L7,12.8,27.6
2022-09-10,W12016,L7,12.8,27.6
2022-10-10,W12017,L7,12.8,27.6
2022-09-21,W12018,L7,12.8,27.6
2022-10-25,W12019,L7,12.8,27.6
2022-09-29,W12020,L8,12.8,27.6
2022-10-27,W12021,L8,12.8,27.6
2022-09-10,W12022,L8,12.8,27.6
2022-10-13,W12023,L8,12.8,27.6
2022-09-05,W12024,L8,12.8,27.6
2022-09-17,W12025,L8,12.8,27.6
2022-09-11,W12026,L8,12.8,27.6
2022-09-18,W12027,L8,12.8,27.6
2022-09-25,W12028,L8,12.8,27.6
2022-10-25,W12029,L8,12.8,27.6
2022-10-08,W12030,L8,12.8,27.6
2022-10-12,W12031,L8,12.8,27.6
2022-10-19,W12032,L8,12.8,27.6
2022-10-15,W12033,L8,12.8,27.6
2022-09-23,W12034,L8,12.8,27.6
2022-09-21,W12035,L8,12.8,27.6
2022-10-05,W12036,L8,12.8,27.6
2022-09-14,W12037,L8,12.8,27.6
2022-09-04,W12038,L8,12.8,27.6
2022-09-25,W12039,L8,12.8,27.6
2022-10-06,W12040,L8,12.8,27.6
2022-09-28,W12041,L8,12.8,27.6
2022-10-02,W12042,L8,12.8,27.6
2022-09-23,W12043,L8,12.8,27.6
2022-10-06,W12044,L8,12.8,27.6
2022-10-17,W12045,L8,12.8,27.6
2022-09-24,W12046,L8,12.8,27.6
2022-10-01,W12047,L7,12.8,27.6
2022-09-11,W12048,L7,12.8,27.6
2022-09-14,W12049,L7,12.8,27.6
2022-10-19,W12050,L7,12.8,27.6
2022-10-09,W12051,L7,12.8,27.6
2022-10-23,W12052,L7,12.8,27.6
2022-09-25,W12053,L7,12.8,27.6
2022-09-24,W12054,L7,12.8,27.6
2022-09-15,W12055,L7,12.8,27.6
2022-09-17,W12056,L7,12.8,27.6
2022-10-27,W12057,L7,12.8,27.6
2022-09-20,W12058,L7,12.8,27.6
2022-09-24,W12059,L7,12.8,27.6
2022-09-11,W12060,L7,12.8,27.6
2022-09-23,W12061,L7,12.8,27.6
2022-10-02,W12062,L7,12.8,27.6
2022-10-14,W12063,L7,12.8,27.6
2022-10-27,W12064,L7,12.8,27.6
2022-09-27,W12065,L7,12.8,27.6
2022-09-11,W12066,L7,12.8,27.6
2022-09-23,W12067,L7,12.8,27.6
2022-09-12,W12068,L8,12.8,27.6
2022-09-29,W12069,L8,12.8,27.6
2022-10-26,W12070,L8,12.8,27.6
2022-09-10,W12071,L8,12.8,27.6
2022-09-15,W12072,L8,12.8,27.6
2022-09-29,W12073,L8,12.8,27.6
2022-09-29,W12074,L8,12.8,27.6
2022-10-21,W12075,L8,12.8,27.6
2022-10-04,W12076,L8,12.8,27.6
2022-09-22,W12077,L8,12.8,27.6
2022-10-06,W12078,L8,12.8,27.6
2022-09-10,W12079,L8,12.8,27.6
2022-09-18,W12080,L8,12.8,27.6
2022-09-26,W12081,L8,12.8,27.6
2022-10-14,W12082,L8,12.8,27.6
2022-09-30,W12083,L8,12.8,27.6
2022-09-05,W12084,L8,12.8,27.6
2022-09-20,W12085,L8,12.8,27.6
2022-09-06,W12086,L8,12.8,27.6
2022-09-15,W12087,L8,12.8,27.6
2022-10-27,W12088,L8,12.8,27.6
2022-10-15,W12089,L8,12.8,27.6
2022-09-04,W12090,L8,12.8,27.6
2022-09-15,W12091,L8,12.8,27.6
2022-10-08,W12092,L8,12.8,27.6
2022-10-03,W12093,L8,12.8,27.6
2022-09-15,W12094,L7,12.8,27.6
2022-10-24,W12095,L7,12.8,27.6
2022-09-26,W12096,L7,12.8,27.6
2022-09-27,W12097,L7,12.8,27.6
2022-10-17,W12098,L7,12.8,27.6
2022-10-20,W12099,L7,12.8,27.6
2022-09-15,W12100,L7,12.8,27.6
2022-10-27,W12101,L7,12.8,27.6
2022-10-12,W12102,L7,12.8,27.6
2022-10-10,W12103,L7,12.8,27.6
2022-10-07,W12104,L7,12.8,27.6
2022-09-27,W12105,L7,12.8,27.6
2022-10-14,W12106,L7,12.8,27.6
2022-09-17,W12107,L7,12.8,27.6
2022-10-25,W12108,L7,12.8,27.6
2022-10-22,W12109,L7,12.8,27.6
2022-10-22,W12110,L7,12.8,27.6
2022-10-26,W12111,L7,12.8,27.6
2022-09-05,W12112,L7,12.8,27.6
2022-09-25,W12113,L7,12.8,27.6
2022-09-24,W12114,L7,12.8,27.6
2022-09-14,W12115,L7,12.8,27.6
2022-09-16,W12116,L7,12.8,27.6
2022-10-15,W12117,L7,12.8,27.6
2022-09-25,W12118,L7,12.8,27.6
2022-10-19,W12119,L7,12.8,27.6
2022-10-14,W12120,L7,12.8,27.6
2022-10-28,W12121,L7,12.8,27.6
2022-10-03,W12122,L7,12.8,27.6
2022-09-14,W12123,L7,12.8,27.6
2022-10-08,W12124,L7,12.8,27.6
2022-10-08,W12125,L7,12.8,27.6
2022-09-06,W12126,L8,12.8,27.6
2022-09-27,W12127,L8,12.8,27.6
2022-10-19,W12128,L8,12.8,27.6
2022-10-14,W12129,L8,12.8,27.6
2022-10-26,W12130,L8,12.8,27.6
2022-09-19,W12131,L8,12.8,27.6
2022-09-18,W12132,L8,12.8,27.6
2022-10-17,W12133,L8,12.8,27.6
2022-09-16,W12134,L8,12.8,27.6
2022-10-28,W12135,L8,12.8,27.6
2022-09-10,W12136,L8,12.8,27.6
2022-09-08,W12137,L8,12.8,27.6
2022-09-10,W12138,L8,12.8,27.6
2022-10-17,W12139,L8,12.8,27.6
2022-09-21,W12140,L8,12.8,27.6
2022-09-26,W12141,L8,12.8,27.6
2022-10-04,W12142,L8,12.8,27.6
2022-10-11,W12143,L8,12.8,27.6
2022-09-18,W12144,L8,12.8,27.6
2022-10-01,W12145,L8,12.8,27.6
2022-10-08,W12146,L8,12.8,27.6
2022-10-12,W12147,L8,12.8,27.6
2022-10-03,W12148,L8,12.8,27.6
2022-10-17,W12149,L8,12.8,27.6
2022-09-11,W12150,L8,12.8,27.6
2022-10-11,W12151,L8,12.8,27.6
2022-09-23,W12152,L8,12.8,27.6
2022-10-21,W12153,L8,12.8,27.6
2022-10-05,W12154,L8,12.8,27.6
2022-10-17,W12155,L8,12.8,27.6
2022-09-27,W12156,L8,12.8,27.6
2022-10-03,W12157,L8,12.8,27.6
2022-09-21,W12158,L8,12.8,27.6
2022-10-03,W12159,L8,12.8,27.6
2022-09-08,W12160,L8,12.8,27.6
2022-10-11,W12161,L7,12.8,27.6
2022-10-28,W12162,L7,12.8,27.6
2022-09-29,W12163,L7,12.8,27.6
2022-10-03,W12164,L7,12.8,27.6
2022-09-17,W12165,L7,12.8,27.6
2022-09-08,W12166,L7,12.8,27.6
2022-09-29,W12167,L7,12.8,27.6
2022-09-13,W12168,L7,12.8,27.6
2022-10-09,W12169,L7,12.8,27.6
2022-10-17,W12170,L7,12.8,27.6
2022-10-21,W12171,L7,12.8,27.6
2022-09-28,W12172,L7,12.8,27.6
2022-09-12,W12173,L7,12.8,27.6
2022-09-08,W12174,L7,12.8,27.6
2022-09-17,W12175,L7,12.8,27.6
2022-09-15,W12176,L7,12.8,27.6
2022-10-03,W12177,L7,12.8,27.6
2022-09-07,W12178,L7,12.8,27.6
2022-09-13,W12179,L7,12.8,27.6
2022-10-15,W12180,L7,12.8,27.6
2022-10-26,W12181,L7,12.8,27.6
2022-09-11,W12182,L7,12.8,27.6
2022-09-08,W12183,L7,12.8,27.6
2022-09-09,W12184,L7,12.8,27.6
2022-10-25,W12185,L7,12.8,27.6
2022-10-23,W12186,L7,12.8,27.6
2022-09-28,W12187,L7,12.8,27.6
2022-09-17,W12188,L7,12.8,27.6
2022-09-29,W12189,L7,12.8,27.6
2022-09-13,W12190,L7,12.8,27.6
2022-09-29,W12191,L7,12.8,27.6
2022-10-14,W12192,L7,12.8,27.6
2022-10-04,W12193,L7,12.8,27.6
2022-10-24,W12194,L7,12.8,27.6
2022-10-27,W12195,L7,12.8,27.6
2022-09-11,W12196,L7,12.8,27.6
2022-10-28,W12197,L7,12.8,27.6
2022-10-07,W12198,L7,12.8,27.6
2022-09-15,W12199,L8,12.8,27.6
2022-10-22,W12200,L8,12.8,27.6
2022-09-15,W12201,L8,12.8,27.6
2022-09-04,W12202,L8,12.8,27.6
2022-09-16,W12203,L8,12.8,27.6
2022-10-23,W12204,L8,12.8,27.6
2022-10-01,W12205,L8,12.8,27.6
2022-10-07,W12206,L8,12.8,27.6
2022-10-26,W12207,L8,12.8,27.6
2022-10-15,W12208,L8,12.8,27.6
2022-09-29,W12209,L8,12.8,27.6
2022-10-05,W12210,L8,12.8,27.6
2022-10-13,W12211,L8,12.8,27.6
2022-10-09,W12212,L8,12.8,27.6
2022-10-11,W12213,L8,12.8,27.6
2022-09-04,W12214,L8,12.8,27.6
2022-09-04,W12215,L8,12.8,27.6
2022-10-14,W12216,L8,12.8,27.6
2022-09-30,W12217,L8,12.8,27.6
